account,balance_t,total,total_1,total_13,total_35,total_5,is_in,type
67027568,"[25, 24, 1, 0, 0]",25,24,1,0,0,True,0
69884998,"[35, 35, 0, 0, 0]",35,35,0,0,0,True,0
66077908,"[108, 24, 84, 0, 0]",108,24,84,0,0,True,1
66088578,"[51, 0, 51, 0, 0]",51,0,51,0,0,True,1
66092508,"[88, 1, 87, 0, 0]",88,1,87,0,0,True,1
61860188,"[147, 134, 12, 1, 0]",147,134,12,1,0,True,0
69869078,"[147, 24, 123, 0, 0]",147,24,123,0,0,True,1
61812678,"[147, 48, 0, 0, 99]",147,48,0,0,99,True,3
61825078,"[147, 0, 0, 79, 68]",147,0,0,79,68,True,2
67029998,"[31, 24, 7, 0, 0]",31,24,7,0,0,True,0
61872658,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66894008,"[137, 40, 97, 0, 0]",137,40,97,0,0,True,1
69834528,"[147, 0, 93, 28, 26]",147,0,93,28,26,True,1
60000888,"[147, 77, 70, 0, 0]",147,77,70,0,0,True,0
20429012,"[147, 101, 11, 4, 31]",147,101,11,4,31,True,0
61884368,"[147, 60, 25, 62, 0]",147,60,25,62,0,True,2
66052018,"[25, 25, 0, 0, 0]",25,25,0,0,0,True,0
66062098,"[126, 126, 0, 0, 0]",126,126,0,0,0,True,0
61861388,"[135, 20, 115, 0, 0]",135,20,115,0,0,True,1
65010208,"[147, 1, 120, 25, 1]",147,1,120,25,1,True,1
61841868,"[55, 30, 25, 0, 0]",55,30,25,0,0,True,0
60814858,"[147, 63, 84, 0, 0]",147,63,84,0,0,True,1
69823068,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
69845618,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
60806478,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66077598,"[121, 25, 96, 0, 0]",121,25,96,0,0,True,1
66091908,"[49, 0, 49, 0, 0]",49,0,49,0,0,True,1
63062038,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65018868,"[137, 0, 0, 0, 137]",137,0,0,0,137,True,3
66096678,"[73, 44, 29, 0, 0]",73,44,29,0,0,True,0
66080278,"[115, 51, 64, 0, 0]",115,51,64,0,0,True,1
69821378,"[147, 0, 0, 1, 146]",147,0,0,1,146,True,3
66062168,"[130, 107, 23, 0, 0]",130,107,23,0,0,True,0
61825458,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61824728,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66077028,"[120, 92, 28, 0, 0]",120,92,28,0,0,True,0
88888881,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
65027578,"[147, 26, 121, 0, 0]",147,26,121,0,0,True,1
69802208,"[147, 2, 143, 2, 0]",147,2,143,2,0,True,1
65026958,"[147, 3, 1, 79, 64]",147,3,1,79,64,True,2
65005688,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
65008968,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
66017908,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
62099508,"[147, 60, 79, 8, 0]",147,60,79,8,0,True,1
60829828,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
68841368,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
65009118,"[51, 44, 7, 0, 0]",51,44,7,0,0,True,0
67055108,"[27, 0, 26, 1, 0]",27,0,26,1,0,True,1
61812258,"[147, 69, 77, 1, 0]",147,69,77,1,0,True,1
69857108,"[147, 0, 46, 101, 0]",147,0,46,101,0,True,2
63060268,"[147, 0, 126, 21, 0]",147,0,126,21,0,True,1
69852128,"[147, 51, 95, 1, 0]",147,51,95,1,0,True,1
61884908,"[147, 10, 137, 0, 0]",147,10,137,0,0,True,1
66077818,"[120, 47, 73, 0, 0]",120,47,73,0,0,True,1
67008108,"[49, 0, 49, 0, 0]",49,0,49,0,0,True,1
61868068,"[147, 37, 110, 0, 0]",147,37,110,0,0,True,1
67853118,"[147, 13, 18, 27, 89]",147,13,18,27,89,True,3
63061208,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
61841798,"[147, 26, 116, 5, 0]",147,26,116,5,0,True,1
66086788,"[107, 107, 0, 0, 0]",107,107,0,0,0,True,0
61844628,"[147, 26, 121, 0, 0]",147,26,121,0,0,True,1
61841828,"[147, 26, 121, 0, 0]",147,26,121,0,0,True,1
61813188,"[147, 110, 18, 0, 19]",147,110,18,0,19,True,0
66095818,"[80, 2, 78, 0, 0]",80,2,78,0,0,True,1
61805818,"[147, 0, 100, 10, 37]",147,0,100,10,37,True,1
67026298,"[33, 31, 2, 0, 0]",33,31,2,0,0,True,0
66086638,"[101, 29, 55, 17, 0]",101,29,55,17,0,True,1
61845868,"[147, 99, 3, 0, 45]",147,99,3,0,45,True,0
66029018,"[136, 0, 77, 59, 0]",136,0,77,59,0,True,1
69810688,"[147, 0, 140, 7, 0]",147,0,140,7,0,True,1
67009188,"[48, 39, 9, 0, 0]",48,39,9,0,0,True,0
61854758,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
60012758,"[147, 44, 103, 0, 0]",147,44,103,0,0,True,1
69849428,"[112, 38, 74, 0, 0]",112,38,74,0,0,True,1
61893858,"[147, 120, 27, 0, 0]",147,120,27,0,0,True,0
63098188,"[147, 0, 134, 13, 0]",147,0,134,13,0,True,1
68842078,"[147, 0, 111, 36, 0]",147,0,111,36,0,True,1
66062128,"[118, 0, 114, 4, 0]",118,0,114,4,0,True,1
61864298,"[147, 1, 3, 120, 23]",147,1,3,120,23,True,2
69884688,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
69850418,"[136, 3, 106, 27, 0]",136,3,106,27,0,True,1
67020728,"[40, 5, 35, 0, 0]",40,5,35,0,0,True,1
61842728,"[147, 27, 120, 0, 0]",147,27,120,0,0,True,1
66097508,"[37, 27, 10, 0, 0]",37,27,10,0,0,True,0
66069918,"[121, 49, 56, 16, 0]",121,49,56,16,0,True,1
66022588,"[52, 27, 25, 0, 0]",52,27,25,0,0,True,0
62088638,"[147, 27, 107, 13, 0]",147,27,107,13,0,True,1
61891168,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61842428,"[147, 71, 76, 0, 0]",147,71,76,0,0,True,1
67006608,"[51, 22, 29, 0, 0]",51,22,29,0,0,True,1
69842428,"[37, 0, 35, 2, 0]",37,0,35,2,0,True,1
66098858,"[67, 11, 39, 17, 0]",67,11,39,17,0,True,1
65022178,"[147, 0, 110, 25, 12]",147,0,110,25,12,True,1
68842898,"[147, 17, 130, 0, 0]",147,17,130,0,0,True,1
65020138,"[147, 86, 61, 0, 0]",147,86,61,0,0,True,0
66072638,"[100, 100, 0, 0, 0]",100,100,0,0,0,True,0
61856698,"[147, 27, 120, 0, 0]",147,27,120,0,0,True,1
66028238,"[129, 55, 74, 0, 0]",129,55,74,0,0,True,1
66079108,"[116, 48, 68, 0, 0]",116,48,68,0,0,True,1
66081168,"[78, 50, 28, 0, 0]",78,50,28,0,0,True,0
60821268,"[147, 27, 0, 120, 0]",147,27,0,120,0,True,2
66052978,"[132, 23, 59, 50, 0]",132,23,59,50,0,True,1
69887898,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
62082588,"[147, 27, 0, 0, 120]",147,27,0,0,120,True,3
61859888,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61891718,"[147, 63, 84, 0, 0]",147,63,84,0,0,True,1
61882088,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62090658,"[147, 0, 78, 28, 41]",147,0,78,28,41,True,1
61842208,"[147, 23, 124, 0, 0]",147,23,124,0,0,True,1
63002558,"[147, 98, 49, 0, 0]",147,98,49,0,0,True,0
62099018,"[147, 0, 0, 1, 146]",147,0,0,1,146,True,3
66088098,"[101, 55, 46, 0, 0]",101,55,46,0,0,True,0
65060718,"[147, 17, 7, 106, 17]",147,17,7,106,17,True,2
61846688,"[147, 41, 106, 0, 0]",147,41,106,0,0,True,1
60815388,"[147, 0, 126, 21, 0]",147,0,126,21,0,True,1
69848828,"[45, 45, 0, 0, 0]",45,45,0,0,0,True,0
61860398,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61822628,"[147, 4, 143, 0, 0]",147,4,143,0,0,True,1
65021898,"[147, 0, 12, 98, 37]",147,0,12,98,37,True,2
63081818,"[147, 26, 113, 8, 0]",147,26,113,8,0,True,1
61876568,"[147, 0, 44, 6, 97]",147,0,44,6,97,True,3
61852688,"[147, 0, 27, 120, 0]",147,0,27,120,0,True,2
65010178,"[124, 71, 53, 0, 0]",124,71,53,0,0,True,0
67016078,"[45, 0, 3, 42, 0]",45,0,3,42,0,True,2
66078258,"[119, 27, 92, 0, 0]",119,27,92,0,0,True,1
62082598,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
69836668,"[147, 47, 76, 24, 0]",147,47,76,24,0,True,1
61820858,"[147, 72, 75, 0, 0]",147,72,75,0,0,True,1
61821028,"[147, 9, 138, 0, 0]",147,9,138,0,0,True,1
67007058,"[44, 0, 6, 38, 0]",44,0,6,38,0,True,2
66081658,"[95, 67, 28, 0, 0]",95,67,28,0,0,True,0
67029208,"[28, 27, 1, 0, 0]",28,27,1,0,0,True,0
61854198,"[147, 50, 97, 0, 0]",147,50,97,0,0,True,1
67025098,"[33, 0, 0, 0, 33]",33,0,0,0,33,True,3
69814378,"[147, 2, 145, 0, 0]",147,2,145,0,0,True,1
69826618,"[147, 3, 144, 0, 0]",147,3,144,0,0,True,1
61852588,"[147, 53, 27, 67, 0]",147,53,27,67,0,True,2
69868398,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
63092858,"[121, 24, 97, 0, 0]",121,24,97,0,0,True,1
66020968,"[146, 0, 127, 3, 16]",146,0,127,3,16,True,1
61868768,"[147, 119, 28, 0, 0]",147,119,28,0,0,True,0
61832928,"[147, 92, 55, 0, 0]",147,92,55,0,0,True,0
62076558,"[147, 76, 71, 0, 0]",147,76,71,0,0,True,0
62087638,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
69829188,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
60087508,"[52, 33, 19, 0, 0]",52,33,19,0,0,True,0
68842028,"[147, 0, 117, 30, 0]",147,0,117,30,0,True,1
69823598,"[147, 18, 129, 0, 0]",147,18,129,0,0,True,1
60817818,"[147, 142, 5, 0, 0]",147,142,5,0,0,True,0
60820408,"[147, 120, 27, 0, 0]",147,120,27,0,0,True,0
61867068,"[147, 0, 28, 0, 119]",147,0,28,0,119,True,3
63069638,"[98, 0, 98, 0, 0]",98,0,98,0,0,True,1
62092868,"[147, 28, 119, 0, 0]",147,28,119,0,0,True,1
63089798,"[147, 0, 10, 118, 19]",147,0,10,118,19,True,2
61870798,"[137, 17, 120, 0, 0]",137,17,120,0,0,True,1
65007108,"[147, 76, 69, 2, 0]",147,76,69,2,0,True,0
61870668,"[137, 0, 136, 1, 0]",137,0,136,1,0,True,1
61803878,"[147, 11, 136, 0, 0]",147,11,136,0,0,True,1
67018778,"[42, 28, 14, 0, 0]",42,28,14,0,0,True,0
66072718,"[122, 122, 0, 0, 0]",122,122,0,0,0,True,0
65052728,"[147, 28, 119, 0, 0]",147,28,119,0,0,True,1
66075118,"[119, 65, 54, 0, 0]",119,65,54,0,0,True,0
62097778,"[147, 0, 44, 103, 0]",147,0,44,103,0,True,2
61848168,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
69810108,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69810398,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66018818,"[74, 31, 31, 12, 0]",74,31,31,12,0,True,0
61828298,"[147, 33, 15, 40, 59]",147,33,15,40,59,True,3
69873618,"[147, 28, 98, 21, 0]",147,28,98,21,0,True,1
62082968,"[147, 29, 111, 7, 0]",147,29,111,7,0,True,1
63068958,"[147, 59, 0, 42, 46]",147,59,0,42,46,True,0
66025008,"[137, 4, 133, 0, 0]",137,4,133,0,0,True,1
60018018,"[147, 0, 58, 1, 88]",147,0,58,1,88,True,3
63089168,"[147, 0, 1, 144, 2]",147,0,1,144,2,True,2
65009838,"[147, 0, 51, 0, 96]",147,0,51,0,96,True,3
61855508,"[147, 52, 95, 0, 0]",147,52,95,0,0,True,1
60818918,"[147, 59, 88, 0, 0]",147,59,88,0,0,True,1
61857918,"[147, 46, 101, 0, 0]",147,46,101,0,0,True,1
67026218,"[29, 29, 0, 0, 0]",29,29,0,0,0,True,0
66893278,"[147, 2, 5, 32, 108]",147,2,5,32,108,True,3
69825698,"[147, 4, 143, 0, 0]",147,4,143,0,0,True,1
62079528,"[147, 29, 117, 1, 0]",147,29,117,1,0,True,1
66095888,"[81, 3, 74, 0, 4]",81,3,74,0,4,True,1
66099018,"[62, 33, 29, 0, 0]",62,33,29,0,0,True,0
68839918,"[147, 29, 14, 104, 0]",147,29,14,104,0,True,2
63082738,"[147, 14, 76, 57, 0]",147,14,76,57,0,True,1
61808878,"[147, 0, 30, 115, 2]",147,0,30,115,2,True,2
66068038,"[125, 125, 0, 0, 0]",125,125,0,0,0,True,0
61808898,"[147, 0, 45, 100, 2]",147,0,45,100,2,True,2
61832108,"[147, 39, 108, 0, 0]",147,39,108,0,0,True,1
66076088,"[47, 25, 22, 0, 0]",47,25,22,0,0,True,0
63000268,"[34, 16, 18, 0, 0]",34,16,18,0,0,True,1
67002918,"[31, 31, 0, 0, 0]",31,31,0,0,0,True,0
61846958,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63020998,"[147, 1, 140, 6, 0]",147,1,140,6,0,True,1
61876268,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
61807498,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
63016188,"[147, 33, 114, 0, 0]",147,33,114,0,0,True,1
63091198,"[147, 29, 25, 0, 93]",147,29,25,0,93,True,3
61887408,"[147, 30, 0, 2, 115]",147,30,0,2,115,True,3
65060738,"[147, 29, 116, 2, 0]",147,29,116,2,0,True,1
66069288,"[117, 29, 88, 0, 0]",117,29,88,0,0,True,1
66072588,"[45, 29, 16, 0, 0]",45,29,16,0,0,True,0
69887058,"[147, 125, 22, 0, 0]",147,125,22,0,0,True,0
62016668,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
65018118,"[128, 30, 8, 2, 88]",128,30,8,2,88,True,3
67012238,"[46, 30, 16, 0, 0]",46,30,16,0,0,True,0
60001808,"[147, 30, 116, 1, 0]",147,30,116,1,0,True,1
60018798,"[147, 31, 71, 43, 2]",147,31,71,43,2,True,1
67007068,"[31, 23, 8, 0, 0]",31,23,8,0,0,True,0
61840228,"[147, 0, 35, 111, 1]",147,0,35,111,1,True,2
61884088,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
19880818,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
67010658,"[39, 38, 1, 0, 0]",39,38,1,0,0,True,0
66061888,"[130, 0, 130, 0, 0]",130,0,130,0,0,True,1
66025558,"[112, 60, 52, 0, 0]",112,60,52,0,0,True,0
62096738,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69814678,"[147, 0, 115, 32, 0]",147,0,115,32,0,True,1
69814368,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69836208,"[147, 0, 135, 12, 0]",147,0,135,12,0,True,1
61833278,"[147, 30, 0, 0, 117]",147,30,0,0,117,True,3
69868458,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
67015188,"[46, 30, 16, 0, 0]",46,30,16,0,0,True,0
63010038,"[128, 23, 105, 0, 0]",128,23,105,0,0,True,1
62081598,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69878868,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
62071758,"[147, 120, 27, 0, 0]",147,120,27,0,0,True,0
69827318,"[40, 31, 9, 0, 0]",40,31,9,0,0,True,0
61888988,"[147, 83, 25, 39, 0]",147,83,25,39,0,True,0
69827288,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
60814198,"[147, 85, 62, 0, 0]",147,85,62,0,0,True,0
66080828,"[62, 2, 60, 0, 0]",62,2,60,0,0,True,1
61832728,"[147, 0, 138, 9, 0]",147,0,138,9,0,True,1
61825808,"[147, 0, 0, 128, 19]",147,0,0,128,19,True,2
61833388,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
60830568,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61829708,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
61853558,"[147, 36, 111, 0, 0]",147,36,111,0,0,True,1
65089728,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
68844958,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66067168,"[126, 0, 20, 0, 106]",126,0,20,0,106,True,3
61830758,"[54, 54, 0, 0, 0]",54,54,0,0,0,True,0
66075638,"[44, 39, 0, 0, 5]",44,39,0,0,5,True,0
69898788,"[133, 2, 131, 0, 0]",133,2,131,0,0,True,1
69827218,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
65029018,"[147, 39, 108, 0, 0]",147,39,108,0,0,True,1
66095138,"[79, 19, 60, 0, 0]",79,19,60,0,0,True,1
69824958,"[147, 0, 27, 92, 28]",147,0,27,92,28,True,2
65055158,"[147, 10, 79, 21, 37]",147,10,79,21,37,True,1
60827418,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
63025018,"[147, 101, 42, 4, 0]",147,101,42,4,0,True,0
60826458,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
60810398,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
62096698,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
69870718,"[147, 0, 10, 1, 136]",147,0,10,1,136,True,3
66097108,"[73, 0, 0, 10, 63]",73,0,0,10,63,True,3
66098598,"[44, 0, 44, 0, 0]",44,0,44,0,0,True,1
67018618,"[44, 0, 12, 32, 0]",44,0,12,32,0,True,2
62096028,"[147, 0, 33, 3, 111]",147,0,33,3,111,True,3
60005158,"[103, 31, 72, 0, 0]",103,31,72,0,0,True,1
66097298,"[72, 72, 0, 0, 0]",72,72,0,0,0,True,0
61824908,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63079838,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
69887798,"[147, 31, 58, 58, 0]",147,31,58,58,0,True,1
68843498,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
67005758,"[52, 35, 17, 0, 0]",52,35,17,0,0,True,0
67017028,"[45, 0, 45, 0, 0]",45,0,45,0,0,True,1
61820428,"[147, 0, 0, 79, 68]",147,0,0,79,68,True,2
68845168,"[147, 5, 0, 0, 142]",147,5,0,0,142,True,3
62072868,"[147, 15, 131, 1, 0]",147,15,131,1,0,True,1
69810898,"[147, 109, 38, 0, 0]",147,109,38,0,0,True,0
61825968,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
66018238,"[147, 0, 6, 35, 106]",147,0,6,35,106,True,3
60818758,"[147, 32, 20, 95, 0]",147,32,20,95,0,True,2
65089158,"[147, 68, 35, 0, 44]",147,68,35,0,44,True,0
66066178,"[130, 1, 8, 73, 48]",130,1,8,73,48,True,2
61805328,"[147, 0, 75, 0, 72]",147,0,75,0,72,True,1
63002758,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
62088208,"[147, 42, 87, 18, 0]",147,42,87,18,0,True,1
66051768,"[112, 0, 103, 9, 0]",112,0,103,9,0,True,1
63087188,"[121, 1, 104, 16, 0]",121,1,104,16,0,True,1
69863388,"[147, 0, 106, 41, 0]",147,0,106,41,0,True,1
66051258,"[100, 29, 56, 15, 0]",100,29,56,15,0,True,1
62085868,"[147, 50, 97, 0, 0]",147,50,97,0,0,True,1
67018598,"[43, 34, 9, 0, 0]",43,34,9,0,0,True,0
61829398,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63085228,"[147, 0, 0, 1, 146]",147,0,0,1,146,True,3
61885478,"[147, 78, 69, 0, 0]",147,78,69,0,0,True,0
61851128,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63018938,"[147, 68, 78, 1, 0]",147,68,78,1,0,True,1
66068518,"[125, 0, 63, 26, 36]",125,0,63,26,36,True,1
63000638,"[147, 75, 72, 0, 0]",147,75,72,0,0,True,0
67022728,"[36, 35, 1, 0, 0]",36,35,1,0,0,True,0
61853858,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
61824018,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
67012998,"[46, 0, 1, 33, 12]",46,0,1,33,12,True,2
61831808,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
60878568,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66077658,"[114, 88, 26, 0, 0]",114,88,26,0,0,True,0
66088788,"[53, 0, 1, 44, 8]",53,0,1,44,8,True,2
63015078,"[115, 22, 92, 1, 0]",115,22,92,1,0,True,1
65018238,"[147, 39, 106, 2, 0]",147,39,106,2,0,True,1
61843968,"[147, 130, 17, 0, 0]",147,130,17,0,0,True,0
66019638,"[141, 33, 108, 0, 0]",141,33,108,0,0,True,1
61831568,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
65057258,"[147, 0, 27, 73, 47]",147,0,27,73,47,True,2
61881878,"[147, 37, 0, 0, 110]",147,37,0,0,110,True,3
67026628,"[34, 34, 0, 0, 0]",34,34,0,0,0,True,0
61802688,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
66069738,"[123, 106, 17, 0, 0]",123,106,17,0,0,True,0
67016128,"[46, 39, 7, 0, 0]",46,39,7,0,0,True,0
69867798,"[147, 35, 110, 2, 0]",147,35,110,2,0,True,1
60821928,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
61815588,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67025278,"[35, 0, 34, 0, 1]",35,0,34,0,1,True,1
69831178,"[147, 34, 113, 0, 0]",147,34,113,0,0,True,1
93287320,"[147, 0, 29, 0, 118]",147,0,29,0,118,True,3
66066558,"[44, 44, 0, 0, 0]",44,44,0,0,0,True,0
60824118,"[147, 26, 121, 0, 0]",147,26,121,0,0,True,1
60819958,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
67007978,"[49, 48, 1, 0, 0]",49,48,1,0,0,True,0
66095658,"[82, 24, 58, 0, 0]",82,24,58,0,0,True,1
60819568,"[147, 9, 138, 0, 0]",147,9,138,0,0,True,1
66894398,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61846568,"[117, 31, 23, 4, 59]",117,31,23,4,59,True,3
66077978,"[118, 1, 117, 0, 0]",118,1,117,0,0,True,1
67016228,"[46, 46, 0, 0, 0]",46,46,0,0,0,True,0
61816928,"[147, 13, 30, 69, 35]",147,13,30,69,35,True,2
61847678,"[147, 48, 99, 0, 0]",147,48,99,0,0,True,1
63085058,"[147, 0, 114, 33, 0]",147,0,114,33,0,True,1
63071228,"[147, 114, 33, 0, 0]",147,114,33,0,0,True,0
62087768,"[147, 59, 88, 0, 0]",147,59,88,0,0,True,1
60824758,"[147, 26, 10, 109, 2]",147,26,10,109,2,True,2
61892068,"[147, 86, 60, 1, 0]",147,86,60,1,0,True,0
62070158,"[147, 35, 0, 0, 112]",147,35,0,0,112,True,3
69862868,"[147, 49, 98, 0, 0]",147,49,98,0,0,True,1
66028178,"[134, 50, 46, 10, 28]",134,50,46,10,28,True,0
69828588,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67005278,"[53, 1, 0, 3, 49]",53,1,0,3,49,True,3
60801108,"[147, 0, 26, 82, 39]",147,0,26,82,39,True,2
69895898,"[147, 0, 19, 123, 5]",147,0,19,123,5,True,2
60010288,"[147, 0, 4, 105, 38]",147,0,4,105,38,True,2
63092738,"[147, 0, 98, 49, 0]",147,0,98,49,0,True,1
66028678,"[137, 0, 137, 0, 0]",137,0,137,0,0,True,1
63001638,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
69878718,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
66017988,"[147, 78, 9, 0, 60]",147,78,9,0,60,True,0
65000628,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61865108,"[147, 43, 65, 39, 0]",147,43,65,39,0,True,1
62088708,"[147, 108, 37, 0, 2]",147,108,37,0,2,True,0
65055018,"[147, 46, 28, 5, 68]",147,46,28,5,68,True,3
67015998,"[42, 0, 42, 0, 0]",42,0,42,0,0,True,1
62089138,"[147, 36, 109, 2, 0]",147,36,109,2,0,True,1
63007888,"[147, 37, 108, 1, 1]",147,37,108,1,1,True,1
61840208,"[147, 0, 112, 35, 0]",147,0,112,35,0,True,1
69896968,"[147, 36, 111, 0, 0]",147,36,111,0,0,True,1
67020968,"[38, 38, 0, 0, 0]",38,38,0,0,0,True,0
62077728,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
63079928,"[147, 1, 43, 94, 9]",147,1,43,94,9,True,2
61841598,"[147, 37, 90, 19, 1]",147,37,90,19,1,True,1
61876418,"[147, 0, 102, 45, 0]",147,0,102,45,0,True,1
66097218,"[71, 20, 29, 4, 18]",71,20,29,4,18,True,1
69853518,"[147, 0, 2, 145, 0]",147,0,2,145,0,True,2
66075818,"[120, 50, 70, 0, 0]",120,50,70,0,0,True,1
65022968,"[147, 0, 120, 27, 0]",147,0,120,27,0,True,1
61832918,"[147, 59, 0, 37, 51]",147,59,0,37,51,True,0
11351356,"[147, 1, 20, 33, 93]",147,1,20,33,93,True,3
63000088,"[147, 50, 96, 1, 0]",147,50,96,1,0,True,1
67012668,"[47, 0, 47, 0, 0]",47,0,47,0,0,True,1
69829558,"[147, 33, 114, 0, 0]",147,33,114,0,0,True,1
65022938,"[147, 0, 128, 19, 0]",147,0,128,19,0,True,1
61850278,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
61803058,"[147, 3, 144, 0, 0]",147,3,144,0,0,True,1
61831658,"[147, 0, 88, 42, 17]",147,0,88,42,17,True,1
63061828,"[147, 0, 19, 77, 51]",147,0,19,77,51,True,2
62099528,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61898778,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61899398,"[135, 116, 19, 0, 0]",135,116,19,0,0,True,0
65017558,"[147, 37, 108, 2, 0]",147,37,108,2,0,True,1
61855878,"[147, 0, 59, 51, 37]",147,0,59,51,37,True,1
65005098,"[147, 50, 97, 0, 0]",147,50,97,0,0,True,1
60821198,"[137, 29, 108, 0, 0]",137,29,108,0,0,True,1
65010928,"[147, 22, 101, 23, 1]",147,22,101,23,1,True,1
68831328,"[147, 26, 32, 38, 51]",147,26,32,38,51,True,3
63088578,"[147, 87, 60, 0, 0]",147,87,60,0,0,True,0
66072988,"[122, 0, 81, 41, 0]",122,0,81,41,0,True,1
11886666,"[147, 0, 26, 121, 0]",147,0,26,121,0,True,2
61893058,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69810578,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
66068588,"[46, 38, 8, 0, 0]",46,38,8,0,0,True,0
60800958,"[147, 129, 15, 3, 0]",147,129,15,3,0,True,0
60816098,"[147, 139, 8, 0, 0]",147,139,8,0,0,True,0
65058728,"[147, 0, 144, 3, 0]",147,0,144,3,0,True,1
61851798,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
66089678,"[76, 39, 0, 0, 37]",76,39,0,0,37,True,0
61889728,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61852568,"[147, 0, 65, 1, 81]",147,0,65,1,81,True,3
67809698,"[147, 38, 0, 101, 8]",147,38,0,101,8,True,2
67006228,"[49, 42, 7, 0, 0]",49,42,7,0,0,True,0
